,dist_code,month,documents_registered_cnt,documents_registered_rev,estamps_challans_cnt,estamps_challans_rev,district,Mmm,quarter,fiscal_year
1256,16_1,8/1/2022,5193,1152834266,5723,1168086723,Hyderabad,Aug,Q2,2022
1257,14_3,8/1/2022,1998,39184503,1989,38221212,Nagarkurnool,Aug,Q2,2022
1258,15_2,8/1/2022,13231,2042609039,13836,1996055423,Medchal_Malkajgiri,Aug,Q2,2022
1259,21_6,8/1/2022,1033,22735248,1094,24542032,Mulugu,Aug,Q2,2022
1260,22_2,8/1/2022,390,18804464,384,17356516,Bhadradri Kothagudem,Aug,Q2,2022
1261,20_2,8/1/2022,1520,52656759,1512,49874381,Jagtial,Aug,Q2,2022
1262,14_2,8/1/2022,1225,23707880,1245,24189151,Jogulamba Gadwal,Aug,Q2,2022
1263,21_2,8/1/2022,729,21221709,785,20858235,Warangal,Aug,Q2,2022
1264,22_1,8/1/2022,2859,139266851,3052,140688447,Khammam,Aug,Q2,2022
1265,17_2,8/1/2022,5486,629422943,5551,605212052,Sangareddy,Aug,Q2,2022
1266,23_2,8/1/2022,2330,78378002,2422,75675434,Suryapet,Aug,Q2,2022
1267,19_4,8/1/2022,220,7605809,218,7606749,Kumurambheem Asifabad,Aug,Q2,2022
1268,19_3,8/1/2022,1680,60029351,1834,59331178,Mancherial,Aug,Q2,2022
1269,18_2,8/1/2022,1348,39243390,1389,39388216,Kamareddy,Aug,Q2,2022
1270,19_1,8/1/2022,619,22973172,648,23303967,Adilabad,Aug,Q2,2022
1271,14_5,8/1/2022,654,13711592,690,15014978,Narayanpet,Aug,Q2,2022
1272,14_4,8/1/2022,1368,31720341,1407,32323792,Wanaparthy,Aug,Q2,2022
1273,18_1,8/1/2022,3559,127143504,3752,130819001,Nizamabad,Aug,Q2,2022
1274,19_2,8/1/2022,1017,27530795,1091,25892243,Nirmal,Aug,Q2,2022
1275,21_1,8/1/2022,3922,239012238,4465,250566348,Hanumakonda,Aug,Q2,2022
1276,15_1,8/1/2022,18330,3165250183,19162,3268908071,Rangareddy,Aug,Q2,2022
1277,17_1,8/1/2022,917,41347505,999,44100333,Medak,Aug,Q2,2022
1278,21_3,8/1/2022,1504,40086249,1545,40272693,Jangoan,Aug,Q2,2022
1279,15_3,8/1/2022,1038,30174684,1091,29815444,Vikarabad,Aug,Q2,2022
1280,14_1,9/1/2022,2479,78865422,2542,81191094,Mahabubnagar,Sep,Q2,2022
1281,17_3,9/1/2022,3072,88961809,3069,92339915,Siddipet,Sep,Q2,2022
1282,20_3,9/1/2022,2155,49629053,2122,49178446,Rajanna Sircilla,Sep,Q2,2022
1283,21_5,9/1/2022,1231,30494050,1269,30675635,Mahabubabad,Sep,Q2,2022
1284,23_1,9/1/2022,4260,121333083,4299,118647525,Nalgonda,Sep,Q2,2022
1285,23_3,9/1/2022,4949,154515218,5131,146150765,Yadadri Bhuvanagiri,Sep,Q2,2022
1286,20_1,9/1/2022,2927,141616320,2968,137701716,Karimnagar,Sep,Q2,2022
1287,20_4,9/1/2022,1150,52495487,1200,50024652,Peddapalli,Sep,Q2,2022
1288,16_1,9/1/2022,5469,1079444350,5842,1087686732,Hyderabad,Sep,Q2,2022
1289,14_3,9/1/2022,2341,47520510,2421,46425308,Nagarkurnool,Sep,Q2,2022
1290,15_2,9/1/2022,13038,2083549461,13813,2096442363,Medchal_Malkajgiri,Sep,Q2,2022
1291,21_6,9/1/2022,1012,23384569,934,21235361,Mulugu,Sep,Q2,2022
1292,22_2,9/1/2022,450,23301088,480,23708403,Bhadradri Kothagudem,Sep,Q2,2022
1293,20_2,9/1/2022,1601,50871116,1579,50155036,Jagtial,Sep,Q2,2022
1294,14_2,9/1/2022,1258,24576566,1309,25707246,Jogulamba Gadwal,Sep,Q2,2022
1295,21_2,9/1/2022,874,21435284,864,20791822,Warangal,Sep,Q2,2022
1296,22_1,9/1/2022,3108,154477928,3240,160942887,Khammam,Sep,Q2,2022
1297,17_2,9/1/2022,5908,769381700,6284,809853521,Sangareddy,Sep,Q2,2022
1298,23_2,9/1/2022,2474,70521636,2675,74735751,Suryapet,Sep,Q2,2022
1299,19_4,9/1/2022,179,4684115,171,4139547,Kumurambheem Asifabad,Sep,Q2,2022
1300,19_3,9/1/2022,1829,56746850,1712,59051978,Mancherial,Sep,Q2,2022
1301,18_2,9/1/2022,1378,35841685,1509,40324546,Kamareddy,Sep,Q2,2022
1302,19_1,9/1/2022,961,31843177,1077,33272956,Adilabad,Sep,Q2,2022
1303,14_5,9/1/2022,782,19708896,800,19295401,Narayanpet,Sep,Q2,2022
1304,14_4,9/1/2022,1526,31238664,1557,31205059,Wanaparthy,Sep,Q2,2022
1305,18_1,9/1/2022,3831,128996874,3944,123526578,Nizamabad,Sep,Q2,2022
1306,19_2,9/1/2022,951,20632662,913,18841874,Nirmal,Sep,Q2,2022
1307,21_1,9/1/2022,4268,239074293,4488,232183529,Hanumakonda,Sep,Q2,2022
1308,15_1,9/1/2022,18805,2880499154,19805,3005744029,Rangareddy,Sep,Q2,2022
1309,17_1,9/1/2022,1262,54338851,1266,53296490,Medak,Sep,Q2,2022
1310,21_3,9/1/2022,1570,40285886,1645,40852247,Jangoan,Sep,Q2,2022
1311,15_3,9/1/2022,1188,37148394,1234,39346836,Vikarabad,Sep,Q2,2022
1312,14_1,10/1/2022,2331,78745780,2406,74192139,Mahabubnagar,Oct,Q3,2022
1313,17_3,10/1/2022,2725,65936215,2913,67545703,Siddipet,Oct,Q3,2022
1314,20_3,10/1/2022,1457,33213252,1449,32811948,Rajanna Sircilla,Oct,Q3,2022
1315,21_5,10/1/2022,956,22685048,1070,24306992,Mahabubabad,Oct,Q3,2022
1316,23_1,10/1/2022,3361,100036661,3429,98427398,Nalgonda,Oct,Q3,2022
1317,23_3,10/1/2022,4094,124787453,4232,125033422,Yadadri Bhuvanagiri,Oct,Q3,2022
1318,20_1,10/1/2022,2403,112008092,2476,116760177,Karimnagar,Oct,Q3,2022
1319,20_4,10/1/2022,1002,42617639,992,44153763,Peddapalli,Oct,Q3,2022
1320,16_1,10/1/2022,4778,1094374121,5156,1084103286,Hyderabad,Oct,Q3,2022
1321,14_3,10/1/2022,1882,36974439,1932,36788309,Nagarkurnool,Oct,Q3,2022
1322,15_2,10/1/2022,11599,1749174335,12086,1725641810,Medchal_Malkajgiri,Oct,Q3,2022
1323,21_6,10/1/2022,566,12575975,629,14154359,Mulugu,Oct,Q3,2022
1324,22_2,10/1/2022,466,23380209,484,22733474,Bhadradri Kothagudem,Oct,Q3,2022
1325,20_2,10/1/2022,1461,43140709,1514,46136692,Jagtial,Oct,Q3,2022
1326,14_2,10/1/2022,1099,28122749,1130,27719018,Jogulamba Gadwal,Oct,Q3,2022
1327,21_2,10/1/2022,657,16078936,674,18223073,Warangal,Oct,Q3,2022
1328,22_1,10/1/2022,2636,124582833,2770,128487551,Khammam,Oct,Q3,2022
1329,17_2,10/1/2022,5366,669688088,5194,597593001,Sangareddy,Oct,Q3,2022
1330,23_2,10/1/2022,2427,71385785,2536,70971902,Suryapet,Oct,Q3,2022
1331,19_4,10/1/2022,148,4569240,160,4955225,Kumurambheem Asifabad,Oct,Q3,2022
1332,19_3,10/1/2022,1263,47960456,1333,46193479,Mancherial,Oct,Q3,2022
1333,18_2,10/1/2022,1232,29779245,1164,25421908,Kamareddy,Oct,Q3,2022
1334,19_1,10/1/2022,804,25801418,795,26421001,Adilabad,Oct,Q3,2022
1335,14_5,10/1/2022,612,15011952,642,14760946,Narayanpet,Oct,Q3,2022
1336,14_4,10/1/2022,1270,27008600,1277,26823357,Wanaparthy,Oct,Q3,2022
1337,18_1,10/1/2022,3177,103483858,3272,105216212,Nizamabad,Oct,Q3,2022
1338,19_2,10/1/2022,875,20707701,891,21851904,Nirmal,Oct,Q3,2022
1339,21_1,10/1/2022,3239,185221811,3517,192096503,Hanumakonda,Oct,Q3,2022
1340,15_1,10/1/2022,16350,2778577494,17170,2658917737,Rangareddy,Oct,Q3,2022
1341,17_1,10/1/2022,920,53473383,880,50598530,Medak,Oct,Q3,2022
1342,21_3,10/1/2022,1368,33980854,1379,34590659,Jangoan,Oct,Q3,2022
1343,15_3,10/1/2022,920,27892204,955,29487573,Vikarabad,Oct,Q3,2022
1344,14_1,11/1/2022,2867,98486139,2990,100294633,Mahabubnagar,Nov,Q3,2022
1345,17_3,11/1/2022,3662,80145147,3612,80989255,Siddipet,Nov,Q3,2022
1346,20_3,11/1/2022,1568,37185140,1568,38783348,Rajanna Sircilla,Nov,Q3,2022
1347,21_5,11/1/2022,1002,24809072,1044,25214470,Mahabubabad,Nov,Q3,2022
1348,23_1,11/1/2022,3842,107944880,3980,110195247,Nalgonda,Nov,Q3,2022
1349,23_3,11/1/2022,5334,166902177,5476,168772405,Yadadri Bhuvanagiri,Nov,Q3,2022
1350,20_1,11/1/2022,2807,113953428,2862,113408135,Karimnagar,Nov,Q3,2022
1351,20_4,11/1/2022,1284,55755488,1310,55053518,Peddapalli,Nov,Q3,2022
1352,16_1,11/1/2022,5292,1208056701,5731,1220973752,Hyderabad,Nov,Q3,2022
1353,14_3,11/1/2022,2155,43697390,2275,44431440,Nagarkurnool,Nov,Q3,2022
1354,15_2,11/1/2022,14031,1826839377,14831,1852307919,Medchal_Malkajgiri,Nov,Q3,2022
1355,21_6,11/1/2022,824,19290678,866,20889937,Mulugu,Nov,Q3,2022
1356,22_2,11/1/2022,440,20562065,465,21995310,Bhadradri Kothagudem,Nov,Q3,2022
1357,20_2,11/1/2022,1763,52234818,1772,52835550,Jagtial,Nov,Q3,2022
1358,14_2,11/1/2022,1329,25749056,1356,25037646,Jogulamba Gadwal,Nov,Q3,2022
1359,21_2,11/1/2022,851,24792956,897,22624725,Warangal,Nov,Q3,2022
1360,22_1,11/1/2022,3375,172121398,3491,169028940,Khammam,Nov,Q3,2022
1361,17_2,11/1/2022,5720,703769297,6255,763951173,Sangareddy,Nov,Q3,2022
1362,23_2,11/1/2022,3120,94142762,3289,93708374,Suryapet,Nov,Q3,2022
1363,19_4,11/1/2022,180,5833743,173,5529343,Kumurambheem Asifabad,Nov,Q3,2022
1364,19_3,11/1/2022,1784,63735004,1850,61917709,Mancherial,Nov,Q3,2022
1365,18_2,11/1/2022,1441,36229953,1648,41366626,Kamareddy,Nov,Q3,2022
1366,19_1,11/1/2022,946,33759529,1038,35119462,Adilabad,Nov,Q3,2022
1367,14_5,11/1/2022,725,13551510,769,14524190,Narayanpet,Nov,Q3,2022
1368,14_4,11/1/2022,1515,35171616,1560,35516032,Wanaparthy,Nov,Q3,2022
1369,18_1,11/1/2022,3804,127141742,3976,128740049,Nizamabad,Nov,Q3,2022
1370,19_2,11/1/2022,1084,28563022,1115,29132303,Nirmal,Nov,Q3,2022
1371,21_1,11/1/2022,4112,243322137,4536,246494353,Hanumakonda,Nov,Q3,2022
1372,15_1,11/1/2022,19783,3003051570,20894,3078030940,Rangareddy,Nov,Q3,2022
1373,17_1,11/1/2022,1049,53149411,1221,54417566,Medak,Nov,Q3,2022
1374,21_3,11/1/2022,1602,39413505,1686,42046825,Jangoan,Nov,Q3,2022
1375,15_3,11/1/2022,1235,43951677,1284,77098216,Vikarabad,Nov,Q3,2022
1376,14_1,12/1/2022,2784,85098197,2880,84393869,Mahabubnagar,Dec,Q3,2022
1377,17_3,12/1/2022,4580,96346583,3825,89172598,Siddipet,Dec,Q3,2022
1378,20_3,12/1/2022,1856,39239087,1842,37552767,Rajanna Sircilla,Dec,Q3,2022
1379,21_5,12/1/2022,1336,32110299,1542,33870130,Mahabubabad,Dec,Q3,2022
1380,23_1,12/1/2022,4434,114308244,4361,112865647,Nalgonda,Dec,Q3,2022
1381,23_3,12/1/2022,5176,167334275,5312,166377762,Yadadri Bhuvanagiri,Dec,Q3,2022
1382,20_1,12/1/2022,3004,142858373,3035,142058913,Karimnagar,Dec,Q3,2022
1383,20_4,12/1/2022,1496,57282591,1479,57747406,Peddapalli,Dec,Q3,2022
1384,16_1,12/1/2022,5898,1355787536,6308,1329150331,Hyderabad,Dec,Q3,2022
1385,14_3,12/1/2022,2197,36811871,2212,37237639,Nagarkurnool,Dec,Q3,2022
1386,15_2,12/1/2022,14856,2334567346,15549,2297583064,Medchal_Malkajgiri,Dec,Q3,2022
1387,21_6,12/1/2022,1103,21027052,1091,18590638,Mulugu,Dec,Q3,2022
1388,22_2,12/1/2022,528,25594836,550,22667405,Bhadradri Kothagudem,Dec,Q3,2022
1389,20_2,12/1/2022,2037,64542761,2014,63434536,Jagtial,Dec,Q3,2022
1390,14_2,12/1/2022,1349,26168756,1386,26145714,Jogulamba Gadwal,Dec,Q3,2022
1391,21_2,12/1/2022,887,20785376,890,19938358,Warangal,Dec,Q3,2022
1392,22_1,12/1/2022,3528,165181429,3528,161886885,Khammam,Dec,Q3,2022
1393,17_2,12/1/2022,6473,801243285,6623,760514938,Sangareddy,Dec,Q3,2022
1394,23_2,12/1/2022,2854,81318532,3068,85311917,Suryapet,Dec,Q3,2022
1395,19_4,12/1/2022,210,7326433,212,7931923,Kumurambheem Asifabad,Dec,Q3,2022
1396,19_3,12/1/2022,1648,51556856,1662,53216904,Mancherial,Dec,Q3,2022
1397,18_2,12/1/2022,1515,40896341,1705,51494193,Kamareddy,Dec,Q3,2022
1398,19_1,12/1/2022,1212,42679882,1271,43190728,Adilabad,Dec,Q3,2022
1399,14_5,12/1/2022,957,21817533,951,54941667,Narayanpet,Dec,Q3,2022
1400,14_4,12/1/2022,1531,32841412,1612,33293028,Wanaparthy,Dec,Q3,2022
1401,18_1,12/1/2022,4440,145018110,4658,145874652,Nizamabad,Dec,Q3,2022
1402,19_2,12/1/2022,1095,24121734,1069,28643040,Nirmal,Dec,Q3,2022
1403,21_1,12/1/2022,4610,271354580,4616,256520194,Hanumakonda,Dec,Q3,2022
1404,15_1,12/1/2022,21409,3233570311,22066,3476461573,Rangareddy,Dec,Q3,2022
1405,17_1,12/1/2022,1371,49030012,1322,62478201,Medak,Dec,Q3,2022
1406,21_3,12/1/2022,1820,43961291,1814,47717327,Jangoan,Dec,Q3,2022
1407,15_3,12/1/2022,1321,72749213,1353,37351018,Vikarabad,Dec,Q3,2022
1408,14_1,1/1/2023,2326,73940840,2428,75877587,Mahabubnagar,Jan,Q4,2022
1409,17_3,1/1/2023,3640,68253540,3406,83385619,Siddipet,Jan,Q4,2022
1410,20_3,1/1/2023,1998,42559764,2021,42506769,Rajanna Sircilla,Jan,Q4,2022
1411,21_5,1/1/2023,1342,32693841,1324,31873632,Mahabubabad,Jan,Q4,2022
1412,23_1,1/1/2023,4116,101341119,4337,107080647,Nalgonda,Jan,Q4,2022
1413,23_3,1/1/2023,4676,155087383,5032,197930372,Yadadri Bhuvanagiri,Jan,Q4,2022
1414,20_1,1/1/2023,2688,123852408,2993,132934712,Karimnagar,Jan,Q4,2022
1415,20_4,1/1/2023,1343,48484643,1457,49799397,Peddapalli,Jan,Q4,2022
1416,16_1,1/1/2023,4899,1084721163,5351,1135867189,Hyderabad,Jan,Q4,2022
1417,14_3,1/1/2023,2033,34088377,2172,35680723,Nagarkurnool,Jan,Q4,2022
1418,15_2,1/1/2023,12833,1713130744,13682,1802655144,Medchal_Malkajgiri,Jan,Q4,2022
1419,21_6,1/1/2023,1093,15129967,1153,15687215,Mulugu,Jan,Q4,2022
1420,22_2,1/1/2023,558,24538850,607,26076335,Bhadradri Kothagudem,Jan,Q4,2022
1421,20_2,1/1/2023,1692,50644161,1806,53789297,Jagtial,Jan,Q4,2022
1422,14_2,1/1/2023,1286,30260131,1344,31259755,Jogulamba Gadwal,Jan,Q4,2022
1423,21_2,1/1/2023,765,17404420,864,20959433,Warangal,Jan,Q4,2022
1424,22_1,1/1/2023,2864,141968542,3183,147506078,Khammam,Jan,Q4,2022
1425,17_2,1/1/2023,5537,661440177,5968,670181601,Sangareddy,Jan,Q4,2022
1426,23_2,1/1/2023,2930,74447848,3122,78392382,Suryapet,Jan,Q4,2022
1427,19_4,1/1/2023,237,6899881,235,6191601,Kumurambheem Asifabad,Jan,Q4,2022
1428,19_3,1/1/2023,2173,52574678,2229,54503596,Mancherial,Jan,Q4,2022
1429,18_2,1/1/2023,1933,56557929,1824,43654914,Kamareddy,Jan,Q4,2022
1430,19_1,1/1/2023,1050,36387664,1062,36546433,Adilabad,Jan,Q4,2022
1431,14_5,1/1/2023,784,50514172,818,16939177,Narayanpet,Jan,Q4,2022
1432,14_4,1/1/2023,1584,33370482,1618,34443499,Wanaparthy,Jan,Q4,2022
1433,18_1,1/1/2023,4076,121234859,4347,125215308,Nizamabad,Jan,Q4,2022
1434,19_2,1/1/2023,962,21171939,1235,26203997,Nirmal,Jan,Q4,2022
1435,21_1,1/1/2023,3218,171784887,3851,195178409,Hanumakonda,Jan,Q4,2022
1436,15_1,1/1/2023,17671,2968698366,19201,2911793905,Rangareddy,Jan,Q4,2022
1437,17_1,1/1/2023,1246,55241470,1408,44175642,Medak,Jan,Q4,2022
1438,21_3,1/1/2023,1585,37768747,1672,40560447,Jangoan,Jan,Q4,2022
1439,15_3,1/1/2023,1118,31875190,1218,34139087,Vikarabad,Jan,Q4,2022
1440,14_1,2/1/2023,2480,74664336,2532,77460885,Mahabubnagar,Feb,Q4,2022
1441,17_3,2/1/2023,4216,90711898,3441,97516445,Siddipet,Feb,Q4,2022
1442,20_3,2/1/2023,1740,34638402,1763,34704002,Rajanna Sircilla,Feb,Q4,2022
1443,21_5,2/1/2023,1182,28757826,1281,30907073,Mahabubabad,Feb,Q4,2022
1444,23_1,2/1/2023,4227,106442600,4297,106085878,Nalgonda,Feb,Q4,2022
1445,23_3,2/1/2023,4932,259411612,5061,259392115,Yadadri Bhuvanagiri,Feb,Q4,2022
1446,20_1,2/1/2023,3031,139773583,3024,139361911,Karimnagar,Feb,Q4,2022
1447,20_4,2/1/2023,1319,48693380,1337,49561104,Peddapalli,Feb,Q4,2022
1448,16_1,2/1/2023,5215,1111618896,5578,1116823805,Hyderabad,Feb,Q4,2022
1449,14_3,2/1/2023,2103,36437634,2066,35458677,Nagarkurnool,Feb,Q4,2022
1450,15_2,2/1/2023,12810,1916206633,13465,1845582136,Medchal_Malkajgiri,Feb,Q4,2022
1451,21_6,2/1/2023,766,16263760,794,16080717,Mulugu,Feb,Q4,2022
1452,22_2,2/1/2023,462,24758816,463,21797881,Bhadradri Kothagudem,Feb,Q4,2022
1453,20_2,2/1/2023,1935,58590128,1954,59608627,Jagtial,Feb,Q4,2022
1454,14_2,2/1/2023,1258,26321587,1286,25878004,Jogulamba Gadwal,Feb,Q4,2022
1455,21_2,2/1/2023,899,21021768,926,21296483,Warangal,Feb,Q4,2022
1456,22_1,2/1/2023,3329,161996191,3538,163300033,Khammam,Feb,Q4,2022
1457,17_2,2/1/2023,5803,660210895,6101,737968006,Sangareddy,Feb,Q4,2022
1458,23_2,2/1/2023,3314,94720880,3220,85806241,Suryapet,Feb,Q4,2022
1459,19_4,2/1/2023,262,7184545,269,7494565,Kumurambheem Asifabad,Feb,Q4,2022
1460,19_3,2/1/2023,2457,58357077,2536,55413849,Mancherial,Feb,Q4,2022
1461,18_2,2/1/2023,1595,37903505,1637,37903955,Kamareddy,Feb,Q4,2022
1462,19_1,2/1/2023,1030,40576830,1098,40937396,Adilabad,Feb,Q4,2022
1463,14_5,2/1/2023,887,21092647,932,22899250,Narayanpet,Feb,Q4,2022
1464,14_4,2/1/2023,1778,37497938,1776,46746999,Wanaparthy,Feb,Q4,2022
1465,18_1,2/1/2023,3920,122757854,4181,126174222,Nizamabad,Feb,Q4,2022
1466,19_2,2/1/2023,1539,31026011,1451,28481479,Nirmal,Feb,Q4,2022
1467,21_1,2/1/2023,3899,216193059,3963,214433314,Hanumakonda,Feb,Q4,2022
1468,15_1,2/1/2023,19027,2975677528,19878,3009512192,Rangareddy,Feb,Q4,2022
1469,17_1,2/1/2023,1255,57992565,1170,58379617,Medak,Feb,Q4,2022
1470,21_3,2/1/2023,1599,47850586,1594,37729311,Jangoan,Feb,Q4,2022
1471,15_3,2/1/2023,1378,41844930,1427,43546323,Vikarabad,Feb,Q4,2022
1472,14_1,3/1/2023,2877,91894125,3017,95840642,Mahabubnagar,Mar,Q4,2022
1473,17_3,3/1/2023,5101,107437340,4753,98149368,Siddipet,Mar,Q4,2022
1474,20_3,3/1/2023,2236,48122659,2247,47762729,Rajanna Sircilla,Mar,Q4,2022
1475,21_5,3/1/2023,1484,34154402,1499,33128850,Mahabubabad,Mar,Q4,2022
1476,23_1,3/1/2023,5806,132022152,5997,135318190,Nalgonda,Mar,Q4,2022
1477,23_3,3/1/2023,5308,172547389,5606,177729919,Yadadri Bhuvanagiri,Mar,Q4,2022
1478,20_1,3/1/2023,3191,134212334,3142,127938132,Karimnagar,Mar,Q4,2022
1479,20_4,3/1/2023,1510,54036552,1596,57171081,Peddapalli,Mar,Q4,2022
1480,16_1,3/1/2023,5706,1839593612,6223,1848245203,Hyderabad,Mar,Q4,2022
1481,14_3,3/1/2023,2412,48372295,2475,48439941,Nagarkurnool,Mar,Q4,2022
1482,15_2,3/1/2023,14960,2205243820,15946,2182774900,Medchal_Malkajgiri,Mar,Q4,2022
1483,21_6,3/1/2023,834,20521996,864,21267953,Mulugu,Mar,Q4,2022
1484,22_2,3/1/2023,1255,18695648,1566,22453502,Bhadradri Kothagudem,Mar,Q4,2022
1485,20_2,3/1/2023,2067,64203357,2113,63592151,Jagtial,Mar,Q4,2022
1486,14_2,3/1/2023,1607,28900448,1641,30044795,Jogulamba Gadwal,Mar,Q4,2022
1487,21_2,3/1/2023,1020,23471104,1016,20237995,Warangal,Mar,Q4,2022
1488,22_1,3/1/2023,3413,161103295,3518,164486824,Khammam,Mar,Q4,2022
1489,17_2,3/1/2023,7299,838884926,7004,727411843,Sangareddy,Mar,Q4,2022
1490,23_2,3/1/2023,3296,91477690,3490,97232235,Suryapet,Mar,Q4,2022
1491,19_4,3/1/2023,208,5760075,219,6095592,Kumurambheem Asifabad,Mar,Q4,2022
1492,19_3,3/1/2023,2467,48958866,2633,54313485,Mancherial,Mar,Q4,2022
1493,18_2,3/1/2023,1637,34354361,1809,38612291,Kamareddy,Mar,Q4,2022
1494,19_1,3/1/2023,1388,45439848,1407,44472607,Adilabad,Mar,Q4,2022
1495,14_5,3/1/2023,980,23898383,1026,23106330,Narayanpet,Mar,Q4,2022
1496,14_4,3/1/2023,1833,52326513,1898,43244413,Wanaparthy,Mar,Q4,2022
1497,18_1,3/1/2023,4435,130499913,4517,124441269,Nizamabad,Mar,Q4,2022
1498,19_2,3/1/2023,1361,42966869,1378,41977010,Nirmal,Mar,Q4,2022
1499,21_1,3/1/2023,4321,279791569,4642,284765300,Hanumakonda,Mar,Q4,2022
1500,15_1,3/1/2023,21524,3573491897,23030,3716779175,Rangareddy,Mar,Q4,2022
1501,17_1,3/1/2023,1320,56504907,1321,60321469,Medak,Mar,Q4,2022
1502,21_3,3/1/2023,1652,34544933,1808,45606428,Jangoan,Mar,Q4,2022
1503,15_3,3/1/2023,1520,48535604,1544,47283515,Vikarabad,Mar,Q4,2022
