,Unnamed: 0,dist_code,district,month,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport,Mmm,quarter,fiscal_year,_merge
322,1069,15_1,Rangareddy,2/1/2020,19062.0,3542.0,75.0,28.0,15029.0,4366.0,0.0,36.0,3276.0,17592.0,4365.0,734.0,20867.0,1840.0,19527.0,3180.0,Feb,Q4,2019.0,both
323,1117,17_2,Sangareddy,2/1/2020,5311.0,1963.0,3.0,253.0,4849.0,887.0,602.0,533.0,659.0,5865.0,1509.0,154.0,7120.0,410.0,6309.0,1221.0,Feb,Q4,2019.0,both
324,1165,17_3,Siddipet,2/1/2020,3655.0,982.0,2.0,22.0,3513.0,338.0,111.0,347.0,352.0,4155.0,418.0,87.0,4510.0,151.0,4231.0,430.0,Feb,Q4,2019.0,both
325,1213,23_2,Suryapet,2/1/2020,3552.0,1178.0,2.0,2.0,3476.0,217.0,136.0,356.0,549.0,4244.0,386.0,104.0,4605.0,129.0,4070.0,664.0,Feb,Q4,2019.0,both
326,1261,15_3,Vikarabad,2/1/2020,3744.0,1626.0,2.0,2.0,3600.0,342.0,871.0,330.0,231.0,4100.0,1209.0,65.0,5215.0,159.0,4284.0,1090.0,Feb,Q4,2019.0,both
327,1309,14_4,Wanaparthy,2/1/2020,1617.0,432.0,6.0,0.0,1577.0,86.0,78.0,154.0,160.0,1859.0,179.0,17.0,2009.0,46.0,1832.0,223.0,Feb,Q4,2019.0,both
328,1357,21_2,Warangal,2/1/2020,5263.0,1454.0,1.0,2.0,4959.0,590.0,178.0,195.0,798.0,5805.0,789.0,124.0,6462.0,258.0,5775.0,945.0,Feb,Q4,2019.0,both
329,1405,23_3,Yadadri Bhuvanagiri,2/1/2020,2457.0,804.0,2.0,32.0,2342.0,268.0,117.0,200.0,368.0,2849.0,375.0,71.0,3213.0,82.0,2826.0,469.0,Feb,Q4,2019.0,both
330,11,19_1,Adilabad,3/1/2020,1426.0,738.0,0.0,0.0,1378.0,70.0,50.0,16.0,650.0,2038.0,116.0,10.0,2118.0,46.0,1470.0,694.0,Mar,Q4,2019.0,both
331,59,22_2,Bhadradri Kothagudem,3/1/2020,3469.0,634.0,0.0,0.0,3345.0,172.0,100.0,204.0,282.0,3771.0,278.0,54.0,3947.0,156.0,3735.0,368.0,Mar,Q4,2019.0,both
332,108,16_1,Hyderabad,3/1/2020,19984.0,2116.0,454.0,2042.0,18419.0,2980.0,2006.0,2.0,1189.0,19270.0,4640.0,686.0,21833.0,2763.0,21495.0,3101.0,Mar,Q4,2019.0,both
333,156,20_2,Jagtial,3/1/2020,2429.0,440.0,6.0,0.0,2353.0,108.0,26.0,138.0,250.0,2729.0,126.0,20.0,2748.0,127.0,2605.0,270.0,Mar,Q4,2019.0,both
334,204,21_3,Jangoan,3/1/2020,1658.0,325.0,0.0,2.0,1622.0,52.0,40.0,84.0,187.0,1857.0,114.0,14.0,1838.0,147.0,1763.0,222.0,Mar,Q4,2019.0,both
335,252,21_7,Jayashankar Bhupalpally,3/1/2020,1837.0,549.0,2.0,0.0,1795.0,74.0,42.0,175.0,302.0,2228.0,126.0,22.0,2302.0,86.0,2054.0,334.0,Mar,Q4,2019.0,both
336,300,14_2,Jogulamba Gadwal,3/1/2020,2496.0,233.0,0.0,0.0,2472.0,38.0,18.0,88.0,113.0,2645.0,52.0,26.0,2651.0,78.0,2600.0,129.0,Mar,Q4,2019.0,both
337,348,18_2,Kamareddy,3/1/2020,3074.0,977.0,0.0,0.0,2990.0,98.0,72.0,82.0,809.0,3827.0,160.0,64.0,3899.0,152.0,3172.0,879.0,Mar,Q4,2019.0,both
338,396,20_1,Karimnagar,3/1/2020,2595.0,504.0,0.0,6.0,2419.0,246.0,70.0,134.0,236.0,2741.0,320.0,42.0,2976.0,129.0,2817.0,288.0,Mar,Q4,2019.0,both
339,444,22_1,Khammam,3/1/2020,4487.0,910.0,0.0,16.0,4275.0,326.0,126.0,331.0,355.0,4899.0,432.0,82.0,5130.0,283.0,4959.0,454.0,Mar,Q4,2019.0,both
340,492,19_4,Kumurambheem Asifabad,3/1/2020,782.0,508.0,0.0,0.0,766.0,30.0,32.0,8.0,454.0,1221.0,58.0,11.0,1252.0,38.0,810.0,480.0,Mar,Q4,2019.0,both
341,540,21_5,Mahabubabad,3/1/2020,2165.0,897.0,4.0,2.0,2115.0,64.0,60.0,147.0,682.0,2886.0,144.0,38.0,2912.0,156.0,2340.0,728.0,Mar,Q4,2019.0,both
342,588,14_1,Mahabubnagar,3/1/2020,3398.0,1017.0,4.0,1.0,3294.0,162.0,269.0,165.0,530.0,3947.0,439.0,32.0,4271.0,149.0,3633.0,787.0,Mar,Q4,2019.0,both
343,636,19_3,Mancherial,3/1/2020,1952.0,811.0,2.0,6.0,1858.0,140.0,96.0,74.0,603.0,2506.0,224.0,41.0,2657.0,114.0,2080.0,691.0,Mar,Q4,2019.0,both
344,684,17_1,Medak,3/1/2020,2569.0,798.0,0.0,2.0,2520.0,79.0,140.0,138.0,492.0,3120.0,229.0,20.0,3202.0,167.0,2743.0,626.0,Mar,Q4,2019.0,both
345,732,15_2,Medchal_Malkajgiri,3/1/2020,17890.0,2386.0,32.0,28.0,14371.0,2813.0,0.0,36.0,3116.0,16979.0,2537.0,774.0,18278.0,2058.0,17272.0,3064.0,Mar,Q4,2019.0,both
346,781,14_3,Nagarkurnool,3/1/2020,2791.0,700.0,2.0,0.0,2733.0,87.0,42.0,160.0,471.0,3336.0,145.0,12.0,3403.0,90.0,3000.0,493.0,Mar,Q4,2019.0,both
347,829,23_1,Nalgonda,3/1/2020,4371.0,1614.0,0.0,74.0,4155.0,306.0,202.0,428.0,968.0,5421.0,510.0,128.0,5871.0,188.0,4905.0,1154.0,Mar,Q4,2019.0,both
348,878,19_2,Nirmal,3/1/2020,1648.0,363.0,2.0,8.0,1598.0,76.0,50.0,111.0,186.0,1883.0,124.0,14.0,1979.0,42.0,1805.0,216.0,Mar,Q4,2019.0,both
349,926,18_1,Nizamabad,3/1/2020,4605.0,1089.0,16.0,22.0,4439.0,314.0,166.0,163.0,650.0,5216.0,466.0,50.0,5538.0,194.0,4966.0,766.0,Mar,Q4,2019.0,both
350,974,20_4,Peddapalli,3/1/2020,1868.0,336.0,2.0,0.0,1744.0,168.0,46.0,80.0,168.0,1970.0,196.0,40.0,2100.0,106.0,2000.0,206.0,Mar,Q4,2019.0,both
351,1022,20_3,Rajanna Sircilla,3/1/2020,1326.0,432.0,0.0,0.0,1284.0,52.0,18.0,100.0,304.0,1676.0,76.0,6.0,1712.0,46.0,1436.0,322.0,Mar,Q4,2019.0,both
352,1070,15_1,Rangareddy,3/1/2020,14783.0,2340.0,62.0,24.0,12372.0,3368.0,0.0,23.0,1446.0,13325.0,3127.0,745.0,15215.0,1994.0,15837.0,1372.0,Mar,Q4,2019.0,both
353,1118,17_2,Sangareddy,3/1/2020,4472.0,1195.0,12.0,241.0,4102.0,508.0,607.0,57.0,646.0,4689.0,1095.0,136.0,5486.0,434.0,4693.0,1227.0,Mar,Q4,2019.0,both
354,1166,17_3,Siddipet,3/1/2020,2859.0,674.0,4.0,35.0,2759.0,149.0,135.0,237.0,292.0,3242.0,278.0,52.0,3240.0,332.0,3165.0,407.0,Mar,Q4,2019.0,both
355,1214,23_2,Suryapet,3/1/2020,3031.0,1059.0,0.0,2.0,2931.0,153.0,68.0,405.0,535.0,3712.0,231.0,149.0,3931.0,161.0,3505.0,587.0,Mar,Q4,2019.0,both
356,1262,15_3,Vikarabad,3/1/2020,2612.0,1667.0,4.0,4.0,2488.0,182.0,816.0,103.0,698.0,3246.0,1009.0,32.0,4115.0,172.0,2781.0,1506.0,Mar,Q4,2019.0,both
357,1310,14_4,Wanaparthy,3/1/2020,1564.0,384.0,0.0,2.0,1520.0,56.0,54.0,85.0,235.0,1806.0,122.0,22.0,1860.0,90.0,1673.0,277.0,Mar,Q4,2019.0,both
358,1358,21_2,Warangal,3/1/2020,4794.0,878.0,6.0,0.0,4483.0,431.0,102.0,140.0,522.0,4985.0,563.0,118.0,5285.0,393.0,5068.0,610.0,Mar,Q4,2019.0,both
359,1406,23_3,Yadadri Bhuvanagiri,3/1/2020,2161.0,774.0,0.0,54.0,2053.0,140.0,104.0,217.0,475.0,2653.0,254.0,82.0,2850.0,139.0,2428.0,561.0,Mar,Q4,2019.0,both
360,12,19_1,Adilabad,4/1/2020,4.0,30.0,0.0,0.0,2.0,2.0,0.0,8.0,22.0,32.0,2.0,0.0,34.0,0.0,12.0,22.0,Apr,Q1,2020.0,both
361,60,22_2,Bhadradri Kothagudem,4/1/2020,34.0,37.0,0.0,0.0,34.0,0.0,0.0,29.0,8.0,71.0,0.0,0.0,69.0,2.0,63.0,8.0,Apr,Q1,2020.0,both
362,109,16_1,Hyderabad,4/1/2020,12.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,18.0,0.0,14.0,4.0,Apr,Q1,2020.0,both
363,157,20_2,Jagtial,4/1/2020,0.0,60.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,60.0,0.0,0.0,60.0,0.0,30.0,30.0,Apr,Q1,2020.0,both
364,205,21_3,Jangoan,4/1/2020,6.0,32.0,0.0,0.0,6.0,0.0,0.0,20.0,12.0,38.0,0.0,0.0,38.0,0.0,28.0,10.0,Apr,Q1,2020.0,both
365,253,21_7,Jayashankar Bhupalpally,4/1/2020,2.0,101.0,0.0,0.0,2.0,0.0,0.0,25.0,76.0,103.0,0.0,0.0,103.0,0.0,27.0,76.0,Apr,Q1,2020.0,both
366,301,14_2,Jogulamba Gadwal,4/1/2020,0.0,25.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,25.0,0.0,0.0,25.0,0.0,18.0,7.0,Apr,Q1,2020.0,both
367,349,18_2,Kamareddy,4/1/2020,4.0,43.0,0.0,0.0,2.0,2.0,0.0,34.0,9.0,43.0,2.0,2.0,47.0,0.0,38.0,9.0,Apr,Q1,2020.0,both
368,397,20_1,Karimnagar,4/1/2020,0.0,34.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,34.0,0.0,0.0,34.0,0.0,24.0,10.0,Apr,Q1,2020.0,both
369,445,22_1,Khammam,4/1/2020,90.0,46.0,0.0,0.0,90.0,0.0,0.0,37.0,9.0,136.0,0.0,0.0,134.0,2.0,127.0,9.0,Apr,Q1,2020.0,both
370,493,19_4,Kumurambheem Asifabad,4/1/2020,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,Apr,Q1,2020.0,both
371,541,21_5,Mahabubabad,4/1/2020,20.0,86.0,0.0,0.0,20.0,0.0,0.0,16.0,70.0,106.0,0.0,0.0,106.0,0.0,40.0,66.0,Apr,Q1,2020.0,both
372,589,14_1,Mahabubnagar,4/1/2020,0.0,49.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0,49.0,0.0,0.0,49.0,0.0,36.0,13.0,Apr,Q1,2020.0,both
373,637,19_3,Mancherial,4/1/2020,8.0,15.0,0.0,0.0,8.0,0.0,0.0,8.0,7.0,23.0,0.0,0.0,23.0,0.0,16.0,7.0,Apr,Q1,2020.0,both
374,685,17_1,Medak,4/1/2020,0.0,87.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,87.0,0.0,0.0,87.0,0.0,37.0,50.0,Apr,Q1,2020.0,both
375,733,15_2,Medchal_Malkajgiri,4/1/2020,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,15.0,0.0,0.0,15.0,0.0,10.0,5.0,Apr,Q1,2020.0,both
376,782,14_3,Nagarkurnool,4/1/2020,0.0,63.0,0.0,0.0,0.0,0.0,0.0,49.0,14.0,63.0,0.0,0.0,63.0,0.0,51.0,12.0,Apr,Q1,2020.0,both
377,830,23_1,Nalgonda,4/1/2020,31.0,217.0,0.0,0.0,31.0,0.0,0.0,139.0,78.0,248.0,0.0,0.0,248.0,0.0,171.0,77.0,Apr,Q1,2020.0,both
378,879,19_2,Nirmal,4/1/2020,2.0,30.0,0.0,0.0,2.0,0.0,0.0,28.0,2.0,32.0,0.0,0.0,30.0,2.0,32.0,0.0,Apr,Q1,2020.0,both
379,927,18_1,Nizamabad,4/1/2020,3.0,57.0,0.0,0.0,3.0,0.0,2.0,45.0,10.0,58.0,2.0,0.0,60.0,0.0,50.0,10.0,Apr,Q1,2020.0,both
380,975,20_4,Peddapalli,4/1/2020,0.0,19.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,19.0,0.0,0.0,19.0,0.0,18.0,1.0,Apr,Q1,2020.0,both
381,1023,20_3,Rajanna Sircilla,4/1/2020,0.0,36.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,36.0,0.0,0.0,36.0,0.0,28.0,8.0,Apr,Q1,2020.0,both
382,1071,15_1,Rangareddy,4/1/2020,8.0,35.0,0.0,0.0,8.0,2.0,0.0,3.0,30.0,41.0,2.0,0.0,39.0,4.0,13.0,30.0,Apr,Q1,2020.0,both
383,1119,17_2,Sangareddy,4/1/2020,4.0,62.0,0.0,0.0,4.0,0.0,0.0,44.0,18.0,64.0,0.0,2.0,64.0,2.0,48.0,18.0,Apr,Q1,2020.0,both
384,1167,17_3,Siddipet,4/1/2020,4.0,88.0,0.0,0.0,4.0,0.0,0.0,76.0,12.0,92.0,0.0,0.0,92.0,0.0,80.0,12.0,Apr,Q1,2020.0,both
385,1215,23_2,Suryapet,4/1/2020,34.0,160.0,0.0,0.0,34.0,0.0,0.0,45.0,115.0,194.0,0.0,0.0,192.0,2.0,87.0,107.0,Apr,Q1,2020.0,both
386,1263,15_3,Vikarabad,4/1/2020,0.0,36.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,36.0,0.0,0.0,36.0,0.0,22.0,14.0,Apr,Q1,2020.0,both
387,1311,14_4,Wanaparthy,4/1/2020,4.0,37.0,0.0,0.0,4.0,0.0,0.0,31.0,6.0,41.0,0.0,0.0,41.0,0.0,37.0,4.0,Apr,Q1,2020.0,both
388,1359,21_2,Warangal,4/1/2020,14.0,35.0,0.0,0.0,14.0,0.0,0.0,23.0,12.0,49.0,0.0,0.0,49.0,0.0,37.0,12.0,Apr,Q1,2020.0,both
389,1407,23_3,Yadadri Bhuvanagiri,4/1/2020,51.0,111.0,0.0,1.0,51.0,0.0,1.0,81.0,30.0,162.0,1.0,0.0,163.0,0.0,132.0,31.0,Apr,Q1,2020.0,both
390,13,19_1,Adilabad,5/1/2020,1040.0,78.0,0.0,2.0,1004.0,48.0,8.0,16.0,44.0,1064.0,54.0,2.0,1106.0,14.0,1068.0,52.0,May,Q1,2020.0,both
391,61,22_2,Bhadradri Kothagudem,5/1/2020,2510.0,592.0,2.0,0.0,2404.0,130.0,26.0,330.0,214.0,2932.0,148.0,24.0,3036.0,68.0,2868.0,236.0,May,Q1,2020.0,both
392,110,16_1,Hyderabad,5/1/2020,4704.0,178.0,4.0,19.0,4101.0,713.0,6.0,0.0,85.0,4165.0,650.0,90.0,4483.0,422.0,4828.0,77.0,May,Q1,2020.0,both
393,158,20_2,Jagtial,5/1/2020,1600.0,191.0,2.0,0.0,1544.0,60.0,2.0,127.0,60.0,1727.0,56.0,10.0,1741.0,52.0,1739.0,54.0,May,Q1,2020.0,both
394,206,21_3,Jangoan,5/1/2020,985.0,381.0,0.0,0.0,965.0,22.0,4.0,229.0,146.0,1334.0,26.0,6.0,1356.0,10.0,1230.0,136.0,May,Q1,2020.0,both
395,254,21_7,Jayashankar Bhupalpally,5/1/2020,1233.0,323.0,2.0,0.0,1192.0,43.0,6.0,221.0,96.0,1505.0,43.0,10.0,1529.0,29.0,1456.0,102.0,May,Q1,2020.0,both
396,302,14_2,Jogulamba Gadwal,5/1/2020,1306.0,127.0,0.0,0.0,1260.0,52.0,0.0,87.0,34.0,1381.0,44.0,8.0,1395.0,38.0,1401.0,32.0,May,Q1,2020.0,both
397,350,18_2,Kamareddy,5/1/2020,1490.0,107.0,0.0,2.0,1432.0,58.0,8.0,57.0,44.0,1528.0,66.0,5.0,1581.0,18.0,1547.0,52.0,May,Q1,2020.0,both
398,398,20_1,Karimnagar,5/1/2020,1525.0,243.0,2.0,0.0,1423.0,107.0,12.0,124.0,104.0,1647.0,109.0,14.0,1730.0,40.0,1660.0,110.0,May,Q1,2020.0,both
399,446,22_1,Khammam,5/1/2020,3004.0,569.0,0.0,4.0,2862.0,179.0,16.0,406.0,114.0,3368.0,189.0,20.0,3474.0,103.0,3453.0,124.0,May,Q1,2020.0,both
400,494,19_4,Kumurambheem Asifabad,5/1/2020,505.0,64.0,0.0,2.0,486.0,17.0,4.0,4.0,60.0,548.0,21.0,2.0,563.0,8.0,507.0,64.0,May,Q1,2020.0,both
401,542,21_5,Mahabubabad,5/1/2020,2021.0,391.0,0.0,0.0,1999.0,22.0,8.0,205.0,178.0,2376.0,28.0,8.0,2392.0,20.0,2232.0,180.0,May,Q1,2020.0,both
402,590,14_1,Mahabubnagar,5/1/2020,2555.0,435.0,2.0,2.0,2453.0,124.0,28.0,245.0,144.0,2838.0,138.0,18.0,2958.0,36.0,2836.0,158.0,May,Q1,2020.0,both
403,638,19_3,Mancherial,5/1/2020,1285.0,128.0,0.0,0.0,1190.0,99.0,8.0,26.0,90.0,1298.0,107.0,8.0,1365.0,48.0,1317.0,96.0,May,Q1,2020.0,both
404,686,17_1,Medak,5/1/2020,881.0,301.0,0.0,2.0,846.0,35.0,8.0,135.0,160.0,1137.0,45.0,2.0,1170.0,14.0,1020.0,164.0,May,Q1,2020.0,both
405,734,15_2,Medchal_Malkajgiri,5/1/2020,4870.0,288.0,8.0,10.0,4125.0,881.0,0.0,26.0,144.0,4273.0,815.0,88.0,4880.0,296.0,5042.0,134.0,May,Q1,2020.0,both
406,783,14_3,Nagarkurnool,5/1/2020,1494.0,508.0,0.0,0.0,1456.0,40.0,18.0,297.0,191.0,1942.0,56.0,4.0,1970.0,32.0,1797.0,205.0,May,Q1,2020.0,both
407,831,23_1,Nalgonda,5/1/2020,3360.0,1127.0,0.0,0.0,3246.0,132.0,6.0,496.0,607.0,4333.0,124.0,30.0,4413.0,74.0,3891.0,596.0,May,Q1,2020.0,both
408,880,19_2,Nirmal,5/1/2020,1229.0,166.0,4.0,0.0,1185.0,50.0,6.0,114.0,44.0,1343.0,50.0,6.0,1370.0,29.0,1355.0,44.0,May,Q1,2020.0,both
409,928,18_1,Nizamabad,5/1/2020,2398.0,347.0,8.0,1.0,2260.0,164.0,16.0,182.0,132.0,2574.0,168.0,12.0,2696.0,58.0,2612.0,142.0,May,Q1,2020.0,both
410,976,20_4,Peddapalli,5/1/2020,1343.0,163.0,0.0,0.0,1282.0,63.0,6.0,98.0,57.0,1433.0,65.0,8.0,1472.0,34.0,1449.0,57.0,May,Q1,2020.0,both
411,1024,20_3,Rajanna Sircilla,5/1/2020,781.0,191.0,0.0,0.0,755.0,30.0,0.0,87.0,100.0,942.0,26.0,4.0,956.0,16.0,878.0,94.0,May,Q1,2020.0,both
412,1072,15_1,Rangareddy,5/1/2020,4447.0,315.0,8.0,8.0,3567.0,1010.0,0.0,28.0,173.0,3756.0,922.0,100.0,4368.0,410.0,4635.0,143.0,May,Q1,2020.0,both
413,1120,17_2,Sangareddy,5/1/2020,2678.0,199.0,2.0,2.0,2455.0,241.0,10.0,58.0,117.0,2630.0,230.0,21.0,2743.0,138.0,2766.0,115.0,May,Q1,2020.0,both
414,1168,17_3,Siddipet,5/1/2020,1637.0,377.0,0.0,0.0,1557.0,86.0,10.0,286.0,75.0,1916.0,94.0,4.0,1969.0,45.0,1937.0,77.0,May,Q1,2020.0,both
415,1216,23_2,Suryapet,5/1/2020,1596.0,575.0,0.0,0.0,1552.0,56.0,8.0,283.0,272.0,2089.0,52.0,30.0,2119.0,52.0,1915.0,256.0,May,Q1,2020.0,both
416,1264,15_3,Vikarabad,5/1/2020,1543.0,227.0,0.0,2.0,1449.0,106.0,10.0,118.0,89.0,1652.0,116.0,4.0,1728.0,44.0,1681.0,91.0,May,Q1,2020.0,both
417,1312,14_4,Wanaparthy,5/1/2020,983.0,163.0,6.0,0.0,969.0,32.0,2.0,102.0,47.0,1118.0,30.0,4.0,1148.0,4.0,1109.0,43.0,May,Q1,2020.0,both
418,1360,21_2,Warangal,5/1/2020,2894.0,393.0,0.0,0.0,2710.0,214.0,10.0,206.0,147.0,3039.0,220.0,28.0,3230.0,57.0,3138.0,149.0,May,Q1,2020.0,both
419,1408,23_3,Yadadri Bhuvanagiri,5/1/2020,1066.0,344.0,0.0,6.0,1040.0,34.0,2.0,216.0,124.0,1378.0,30.0,8.0,1394.0,22.0,1310.0,106.0,May,Q1,2020.0,both
420,14,19_1,Adilabad,6/1/2020,1708.0,268.0,2.0,0.0,1637.0,97.0,24.0,12.0,208.0,1856.0,112.0,10.0,1955.0,23.0,1746.0,232.0,Jun,Q1,2020.0,both
421,62,22_2,Bhadradri Kothagudem,6/1/2020,3569.0,826.0,0.0,0.0,3328.0,273.0,51.0,483.0,260.0,4054.0,307.0,34.0,4277.0,118.0,4097.0,298.0,Jun,Q1,2020.0,both
422,111,16_1,Hyderabad,6/1/2020,16496.0,879.0,67.0,40.0,14428.0,2675.0,26.0,2.0,351.0,14696.0,2462.0,324.0,15978.0,1504.0,17142.0,340.0,Jun,Q1,2020.0,both
423,159,20_2,Jagtial,6/1/2020,3765.0,455.0,2.0,2.0,3605.0,190.0,20.0,278.0,131.0,4014.0,199.0,11.0,4128.0,96.0,4081.0,143.0,Jun,Q1,2020.0,both
424,207,21_3,Jangoan,6/1/2020,2037.0,461.0,0.0,2.0,1964.0,77.0,18.0,286.0,155.0,2403.0,83.0,14.0,2454.0,46.0,2345.0,155.0,Jun,Q1,2020.0,both
425,255,21_7,Jayashankar Bhupalpally,6/1/2020,2482.0,690.0,0.0,0.0,2377.0,122.0,25.0,527.0,121.0,3017.0,146.0,9.0,3088.0,84.0,3034.0,138.0,Jun,Q1,2020.0,both
426,303,14_2,Jogulamba Gadwal,6/1/2020,2115.0,221.0,0.0,0.0,2065.0,61.0,4.0,142.0,64.0,2267.0,61.0,8.0,2288.0,48.0,2275.0,61.0,Jun,Q1,2020.0,both
427,351,18_2,Kamareddy,6/1/2020,3375.0,349.0,0.0,0.0,3237.0,134.0,28.0,170.0,155.0,3552.0,150.0,22.0,3644.0,80.0,3549.0,175.0,Jun,Q1,2020.0,both
428,399,20_1,Karimnagar,6/1/2020,3584.0,644.0,0.0,6.0,3274.0,367.0,35.0,333.0,225.0,3827.0,370.0,37.0,4095.0,139.0,3979.0,255.0,Jun,Q1,2020.0,both
429,447,22_1,Khammam,6/1/2020,5827.0,921.0,6.0,10.0,5483.0,472.0,52.0,463.0,294.0,6196.0,483.0,85.0,6593.0,171.0,6446.0,318.0,Jun,Q1,2020.0,both
430,495,19_4,Kumurambheem Asifabad,6/1/2020,1027.0,147.0,0.0,0.0,989.0,47.0,35.0,8.0,95.0,1080.0,86.0,8.0,1150.0,24.0,1044.0,130.0,Jun,Q1,2020.0,both
431,543,21_5,Mahabubabad,6/1/2020,3621.0,698.0,4.0,4.0,3547.0,88.0,28.0,274.0,390.0,4189.0,113.0,25.0,4267.0,60.0,3921.0,406.0,Jun,Q1,2020.0,both
432,591,14_1,Mahabubnagar,6/1/2020,4612.0,565.0,4.0,0.0,4402.0,270.0,55.0,236.0,218.0,4844.0,306.0,31.0,5048.0,133.0,4921.0,260.0,Jun,Q1,2020.0,both
433,639,19_3,Mancherial,6/1/2020,2367.0,311.0,0.0,2.0,2211.0,174.0,52.0,47.0,196.0,2440.0,204.0,36.0,2592.0,88.0,2432.0,248.0,Jun,Q1,2020.0,both
434,687,17_1,Medak,6/1/2020,2250.0,549.0,0.0,0.0,2167.0,101.0,24.0,238.0,269.0,2666.0,115.0,18.0,2720.0,79.0,2524.0,275.0,Jun,Q1,2020.0,both
435,735,15_2,Medchal_Malkajgiri,6/1/2020,17654.0,1168.0,26.0,26.0,14877.0,3388.0,0.0,51.0,558.0,15414.0,3139.0,321.0,17561.0,1313.0,18367.0,507.0,Jun,Q1,2020.0,both
436,784,14_3,Nagarkurnool,6/1/2020,2667.0,583.0,2.0,0.0,2555.0,145.0,23.0,299.0,230.0,3078.0,150.0,24.0,3194.0,58.0,3024.0,228.0,Jun,Q1,2020.0,both
437,832,23_1,Nalgonda,6/1/2020,5884.0,1385.0,0.0,0.0,5556.0,407.0,34.0,622.0,650.0,6759.0,406.0,104.0,7131.0,138.0,6602.0,667.0,Jun,Q1,2020.0,both
438,881,19_2,Nirmal,6/1/2020,2172.0,303.0,0.0,2.0,2070.0,129.0,18.0,122.0,138.0,2325.0,141.0,11.0,2445.0,32.0,2327.0,150.0,Jun,Q1,2020.0,both
439,929,18_1,Nizamabad,6/1/2020,5532.0,815.0,16.0,7.0,5233.0,374.0,72.0,332.0,359.0,5912.0,421.0,37.0,6284.0,86.0,5967.0,403.0,Jun,Q1,2020.0,both
440,977,20_4,Peddapalli,6/1/2020,2454.0,420.0,2.0,0.0,2308.0,191.0,18.0,207.0,152.0,2655.0,198.0,23.0,2751.0,125.0,2712.0,164.0,Jun,Q1,2020.0,both
441,1025,20_3,Rajanna Sircilla,6/1/2020,1718.0,333.0,0.0,0.0,1637.0,88.0,10.0,138.0,178.0,1951.0,94.0,6.0,1989.0,62.0,1871.0,180.0,Jun,Q1,2020.0,both
442,1073,15_1,Rangareddy,6/1/2020,14811.0,913.0,36.0,24.0,11944.0,3373.0,0.0,32.0,435.0,12334.0,3179.0,271.0,14478.0,1306.0,15383.0,401.0,Jun,Q1,2020.0,both
443,1121,17_2,Sangareddy,6/1/2020,5636.0,419.0,6.0,6.0,4946.0,746.0,38.0,123.0,214.0,5269.0,741.0,57.0,5721.0,346.0,5824.0,243.0,Jun,Q1,2020.0,both
444,1169,17_3,Siddipet,6/1/2020,3742.0,675.0,0.0,6.0,3577.0,195.0,16.0,452.0,183.0,4204.0,179.0,40.0,4284.0,139.0,4256.0,167.0,Jun,Q1,2020.0,both
445,1217,23_2,Suryapet,6/1/2020,3875.0,1320.0,2.0,0.0,3713.0,191.0,30.0,673.0,590.0,4934.0,203.0,60.0,5119.0,78.0,4594.0,603.0,Jun,Q1,2020.0,both
446,1265,15_3,Vikarabad,6/1/2020,4177.0,411.0,2.0,0.0,3970.0,243.0,63.0,157.0,157.0,4273.0,281.0,36.0,4434.0,156.0,4387.0,203.0,Jun,Q1,2020.0,both
447,1313,14_4,Wanaparthy,6/1/2020,2102.0,341.0,0.0,0.0,2039.0,87.0,22.0,182.0,113.0,2334.0,103.0,6.0,2391.0,52.0,2323.0,120.0,Jun,Q1,2020.0,both
448,1361,21_2,Warangal,6/1/2020,6338.0,879.0,0.0,0.0,5873.0,560.0,38.0,429.0,317.0,6571.0,579.0,67.0,7013.0,204.0,6870.0,347.0,Jun,Q1,2020.0,both
449,1409,23_3,Yadadri Bhuvanagiri,6/1/2020,2455.0,529.0,0.0,0.0,2343.0,141.0,9.0,310.0,181.0,2825.0,142.0,17.0,2923.0,61.0,2805.0,179.0,Jun,Q1,2020.0,both
450,15,19_1,Adilabad,7/1/2020,1975.0,149.0,0.0,2.0,1878.0,115.0,59.0,10.0,64.0,1946.0,172.0,8.0,2085.0,41.0,2005.0,121.0,Jul,Q2,2020.0,both
